SEXO,DT_NASCIMENTO,NACIONALIDADE_ITEM,NACIONALIDADE,CIDADE_NATURAL,ESTADO_CIVIL,CRA,BAIRRO,CIDADE,ESTADO,FORMA_INGRESSO,FORMA_EVASAO,NUM_VERSAO,PERIODO_INGRESSO,DT_EVASAO,PERIODO_EVASAO,PERIODO_EVASAO_FORMATADO,ANO_PERIODO_EVASAO,PERIODO_INGRESSO_FORMATADO,ANO_PERIODO_INGRESSO,ZONA,IDADE_INGRESSO,IDADE_EVASAO,FORMA_INGRESSO_SIMPLES,FORMA_EVASAO_DETALHADA,STATUS_EVASAO,CRA_ARREDONDADO,TEMPO_CURSO,DISTANCIA_URCA
M,1979-09-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),1.4227,vila isabel,rio de janeiro,Rio de Janeiro,VE - Vestibular,JUB - Jubilamento,2008/1,2.0,2013-08-23,1.0,2013.1,2013.0,2009.2,2009.0,Zona Norte,29.0,33.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,1.5,3.5,9.45
M,1991-09-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.4118,desconhecido,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2016-02-23,1.0,2016.1,2016.0,2010.2,2010.0,Outros,18.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,5.5,14.68
M,1991-09-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.6369,copacabana,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",ABA - Abandono do curso,2008/1,1.0,2018-10-18,2.0,2018.2,2018.0,2015.1,2015.0,Zona Sul,23.0,26.0,Cotas,ABA - Abandono do curso,Evasão,3.5,3.5,2.59
M,1995-09-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),2.6724,tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,DES - Desligamento (curso não concluido),2008/1,2.0,2023-10-10,2.0,2023.2,2023.0,2013.2,2013.0,Zona Norte,17.0,27.0,Ampla Concorrencia,DES - Desligamento (curso não concluido),Evasão,2.5,10.0,7.39
F,1983-10-27,1,Brasileira,VILA VELHA,Solteiro(a),5.1977,tijuca,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2005/2,2.0,2014-02-26,1.0,2014.1,2014.0,2005.2,2005.0,Zona Norte,21.0,30.0,Ampla Concorrencia,CON - Curso concluído,Concluído,5.0,8.5,7.39
F,1990-10-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.219,praça seca,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2014-02-19,1.0,2014.1,2014.0,2009.2,2009.0,Zona Oeste,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,4.5,19.91
M,1991-10-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.9181,ipanema,rio de janeiro,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,2.0,2012-05-15,1.0,2012.1,2012.0,2011.2,2011.0,Zona Sul,19.0,20.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,1.0,0.5,4.83
M,1998-10-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6659,laranjeiras,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2017.1,2017.0,Zona Sul,18.0,,Ampla Concorrencia,Sem evasão,Cursando,7.5,,2.99
M,1998-10-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.8427,vicente de carvalho,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2017.2,2017.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,18.58
F,1986-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.0338,tijuca,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2005/2,1.0,2009-12-21,2.0,2009.2,2009.0,2005.1,2005.0,Zona Norte,18.0,22.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,4.5,7.39
M,1986-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.8781,tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2019-04-11,2.0,2018.2,2018.0,2014.1,2014.0,Zona Norte,27.0,31.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,4.5,7.39
F,1989-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6961,botafogo,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2014-02-27,1.0,2014.1,2014.0,2010.1,2010.0,Zona Sul,20.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,4.0,1.37
M,1996-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.5444,olaria,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,2.0,2015-10-22,2.0,2015.2,2015.0,2014.2,2014.0,Zona Norte,17.0,18.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,3.5,1.0,96.6
M,1996-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.9526,tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2019.1,2019.0,Zona Norte,22.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,7.39
F,2001-11-27,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.6937,copacabana,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2020.1,2020.0,Zona Sul,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,2.59
M,1990-12-27,1,Brasileira,MANAUS,Solteiro(a),0.0,jardim botanico,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2008/1,1.0,2010-06-07,1.0,2010.1,2010.0,2009.1,2009.0,Zona Sul,18.0,19.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,0.0,1.0,5.78
M,1990-12-27,1,Brasileira,MANAUS,Solteiro(a),8.2566,jardim botanico,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2015-02-04,1.0,2015.1,2015.0,2010.1,2010.0,Zona Sul,19.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,5.0,5.78
M,1972-01-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.381,pavuna,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,JUB - Jubilamento,2008/1,1.0,2017-06-26,1.0,2017.1,2017.0,2014.1,2014.0,Zona Norte,41.0,44.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,5.5,3.0,25.14
M,1988-01-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.1746,campo grande,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2005/2,2.0,2010-04-15,1.0,2010.1,2010.0,2006.2,2006.0,Zona Oeste,18.0,21.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,5.0,3.5,40.52
M,1991-01-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.0241,jardim boa esperanca,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2018-04-02,2.0,2017.2,2017.0,2011.2,2011.0,Outros,20.0,26.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,6.0,
M,1995-01-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.1431,tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2023-12-16,2.0,2023.2,2023.0,2013.1,2013.0,Zona Norte,17.0,28.0,Ampla Concorrencia,CON - Curso concluído,Concluído,5.0,10.49,7.39
M,1986-02-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.5126,rio comprido,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2011-09-27,2.0,2011.2,2011.0,2005.2,2005.0,Zona Norte,19.0,25.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,6.0,5.09
F,1988-02-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.8322,jardim botanico,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2017-02-13,1.0,2017.1,2017.0,2012.2,2012.0,Zona Sul,24.0,28.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.0,4.5,5.78
M,1998-02-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.1938,maracana,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2008/1,2.0,,,,,2017.2,2017.0,Zona Norte,19.0,,Cotas,Sem evasão,Cursando,7.0,,7.97
F,2004-03-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.5043,realengo,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2023/2,1.0,,,,,2022.1,2022.0,Zona Oeste,17.0,,Cotas,Sem evasão,Cursando,8.5,,28.2
F,1989-04-28,1,Brasileira,NOVA IGUAÇU,Solteiro(a),3.0,queimados,queimados,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2020.1,2020.0,Baixada Fluminense,30.0,,Ampla Concorrencia,Sem evasão,Cursando,3.0,,47.75
M,1994-04-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.8578,olaria,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,2.0,2018-03-23,2.0,2017.2,2017.0,2012.2,2012.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,5.0,96.6
M,1975-05-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.6191,pilares,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2008/1,2.0,2014-02-06,1.0,2014.1,2014.0,2009.2,2009.0,Zona Norte,34.0,38.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.5,4.5,15.5
F,1991-05-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6,marechal hermes,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2015-10-27,2.0,2015.2,2015.0,2009.2,2009.0,Zona Norte,18.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,6.0,23.24
M,1995-05-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.5242,pechincha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2017.1,2017.0,Zona Oeste,21.0,,Ampla Concorrencia,Sem evasão,Cursando,7.5,,19.22
M,2001-05-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.2783,vila da penha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2019.1,2019.0,Zona Norte,17.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,19.04
M,2003-05-28,1,Brasileira,DUQUE DE CAXIAS,Solteiro(a),7.9222,portuguesa,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Zona Norte,19.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,17.53
M,1979-06-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.659,lins de vasconcelos,rio de janeiro,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,1.0,2013-10-21,2.0,2013.2,2013.0,2011.1,2011.0,Zona Norte,31.0,34.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,5.5,2.5,12.73
M,1992-06-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,itaipu,niteroi,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,2.0,2011-06-29,1.0,2011.1,2011.0,2010.2,2010.0,Niterói/São Gonçalo,18.0,18.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,0.0,0.5,14.14
F,1992-06-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.3109,lagoa,rio de janeiro,Rio de Janeiro,EN - ENEM,ABA - Abandono do curso,2008/1,2.0,2018-05-16,1.0,2018.1,2018.0,2011.2,2011.0,Zona Sul,19.0,25.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,5.5,6.51,3.66
M,2001-06-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.06,santo cristo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,1.0,,,,,2020.1,2020.0,Centro,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,6.93
F,2003-06-28,1,Brasileira,MANAUS,Solteiro(a),5.8363,tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,1.0,2023-01-31,2.0,2022.2,2022.0,2022.1,2022.0,Zona Norte,18.0,19.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,6.0,0.5,7.39
M,2005-06-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),9.261,estacio,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2023.2,2023.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,9.5,,5.53
F,1999-07-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),9.2361,alto da boa vista,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,CON - Curso concluído,2008/1,2.0,2023-12-16,2.0,2023.2,2023.0,2019.2,2019.0,Zona Norte,19.0,23.0,Cotas,CON - Curso concluído,Concluído,9.0,4.0,8.82
M,2003-08-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.0,botafogo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,1.0,2023-07-21,1.0,2023.1,2023.0,2022.1,2022.0,Zona Sul,18.0,19.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,0.0,1.0,1.37
F,1986-09-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.9133,realengo,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2014-02-19,1.0,2014.1,2014.0,2009.1,2009.0,Zona Oeste,22.0,27.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,5.0,28.2
F,1990-09-28,1,Brasileira,NITERÓI,Solteiro(a),7.1094,engenho do mato,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2014-08-06,2.0,2014.2,2014.0,2009.2,2009.0,Outros,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,5.0,16.17
M,1998-09-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.3685,bangu,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2023-02-11,1.0,2023.1,2023.0,2018.1,2018.0,Zona Oeste,19.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,5.0,31.68
M,1986-10-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.3382,maracana,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2014-08-06,2.0,2014.2,2014.0,2010.1,2010.0,Zona Norte,23.0,27.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.5,7.97
M,1992-11-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.809,alcantara,sao goncalo,Rio de Janeiro,EN - ENEM,JUB - Jubilamento,2008/1,2.0,2014-05-29,1.0,2014.1,2014.0,2010.2,2010.0,Niterói/São Gonçalo,17.0,21.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,9.0,3.5,22.59
M,1996-11-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.9272,sao conrado,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,1.0,2018-10-18,2.0,2018.2,2018.0,2014.1,2014.0,Zona Sul,17.0,21.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,9.0,4.5,11.01
M,1998-11-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.5238,engenho de dentro,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CAN - Cancelamento Geral do curso,2008/1,2.0,2019-09-23,2.0,2019.2,2019.0,2017.2,2017.0,Zona Norte,18.0,20.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,6.5,2.0,14.39
M,1983-12-28,1,Brasileira,GOIANIA,Solteiro(a),6.5785,laranjeiras,rio de janeiro,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2018-09-17,1.0,2018.1,2018.0,2012.1,2012.0,Zona Sul,28.0,34.0,Ampla Concorrencia,CON - Curso concluído,Concluído,6.5,6.0,2.99
F,1990-12-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.2191,parque vitoria,duque de caxias,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2014-02-19,1.0,2014.1,2014.0,2009.1,2009.0,Baixada Fluminense,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,5.0,
M,1993-12-28,99,Estrangeiro,GUANGDONG,Solteiro(a),5.459,jardim gramacho,duque de caxias,Rio de Janeiro,SISU Ampla Concorrencia,ABA - Abandono do curso,2008/1,2.0,2023-07-21,1.0,2023.1,2023.0,2014.2,2014.0,Baixada Fluminense,20.0,29.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,5.5,8.5,24.95
M,1998-12-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.5501,quintino bocaiuva,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2022-06-23,2.0,2021.2,2021.0,2017.1,2017.0,Zona Norte,18.0,22.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.5,17.39
M,1999-12-28,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.7151,colégio,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2023-02-11,2.0,2022.2,2022.0,2018.1,2018.0,Zona Norte,18.0,22.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.5,21.37
M,1987-01-29,1,Brasileira,RIO DE JANEIRO,Casado(a),6.1542,cruzeiro do sul,nova iguacu,Rio de Janeiro,EN - ENEM,CAN - Cancelamento Geral do curso,2008/1,2.0,2013-10-21,2.0,2013.2,2013.0,2010.2,2010.0,Baixada Fluminense,23.0,26.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,6.0,3.0,34.95
F,1992-01-29,1,Brasileira,NITERÓI,Solteiro(a),8.6532,fonseca,niteroi,Rio de Janeiro,EN - ENEM,CON - Curso concluído,2008/1,1.0,2014-02-19,1.0,2014.1,2014.0,2010.1,2010.0,Niterói/São Gonçalo,17.0,21.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,4.0,11.6
M,1998-01-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),4.4554,grajaú,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",JUB - Jubilamento,2008/1,1.0,2023-06-23,1.0,2023.1,2023.0,2016.1,2016.0,Zona Norte,17.0,24.0,Cotas,JUB - Jubilamento,Evasão,4.5,7.0,10.5
F,2003-01-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),9.175,penha,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2023/2,2.0,,,,,2021.2,2021.0,Zona Norte,18.0,,Cotas,Sem evasão,Cursando,9.0,,16.99
F,1996-02-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.2582,catete,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2018-03-23,2.0,2017.2,2017.0,2014.1,2014.0,Zona Sul,17.0,21.0,Ampla Concorrencia,CON - Curso concluído,Concluído,5.5,3.5,3.26
M,1992-03-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6782,andaraí,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,1.0,2015-03-17,1.0,2015.1,2015.0,2009.1,2009.0,Zona Norte,16.0,22.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,6.0,9.2
F,2002-03-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.0697,penha,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2020.1,2020.0,Zona Norte,17.0,,Ampla Concorrencia,Sem evasão,Cursando,8.0,,16.99
M,1988-04-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.4434,tijuca,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2014-08-06,2.0,2014.2,2014.0,2007.2,2007.0,Zona Norte,19.0,26.0,Ampla Concorrencia,CON - Curso concluído,Concluído,5.5,7.0,7.39
M,1997-04-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.9718,joao pinheiro,belo horizonte,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2019.1,2019.0,Outros,21.0,,Ampla Concorrencia,Sem evasão,Cursando,6.0,,345.83
M,1998-04-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6339,freguesia (ilha do governador),rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2023-07-29,1.0,2023.1,2023.0,2016.2,2016.0,Outros,18.0,24.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.5,6.5,
M,1991-05-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.9956,grajaú,rio de janeiro,Rio de Janeiro,VE - Vestibular,CAN - Cancelamento Geral do curso,2008/1,1.0,2013-10-31,2.0,2013.2,2013.0,2009.1,2009.0,Zona Norte,17.0,22.0,Ampla Concorrencia,CAN - Cancelamento Geral do curso,Evasão,4.0,4.5,10.5
M,2003-05-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.4026,bangu,rio de janeiro,Rio de Janeiro,SISU Escola Publica - Indep. de Renda,Sem evasão,2023/2,2.0,,,,,2021.2,2021.0,Zona Oeste,18.0,,Cotas,Sem evasão,Cursando,8.5,,31.68
M,1999-06-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),5.7,copacabana,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2021.2,2021.0,Zona Sul,22.0,,Ampla Concorrencia,Sem evasão,Cursando,5.5,,2.59
M,1987-07-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.873,freguesia,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2013-10-10,2.0,2013.2,2013.0,2005.2,2005.0,Zona Oeste,17.0,25.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,8.0,17.93
M,2000-08-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),9.2757,mare,rio de janeiro,Rio de Janeiro,"SISU Escola Pública até 1,5 S.M Preto e Pardo",Sem evasão,2023/2,2.0,,,,,2020.2,2020.0,Zona Norte,19.0,,Cotas,Sem evasão,Cursando,9.5,,13.0
M,1987-09-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.514,maracana,rio de janeiro,Rio de Janeiro,VE - Vestibular,CON - Curso concluído,2008/1,2.0,2011-12-15,2.0,2011.2,2011.0,2006.2,2006.0,Zona Norte,18.0,23.0,Ampla Concorrencia,CON - Curso concluído,Concluído,6.5,5.0,7.97
F,1989-09-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),1.2611,ipanema,rio de janeiro,Rio de Janeiro,VE - Vestibular,ABA - Abandono do curso,2008/1,2.0,2011-07-15,1.0,2011.1,2011.0,2009.2,2009.0,Zona Sul,19.0,21.0,Ampla Concorrencia,ABA - Abandono do curso,Evasão,1.5,1.5,4.83
M,1992-09-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),3.2,bonsucesso,rio de janeiro,Rio de Janeiro,EN - ENEM,JUB - Jubilamento,2008/1,2.0,2013-08-23,1.0,2013.1,2013.0,2011.2,2011.0,Zona Norte,18.0,20.0,Ampla Concorrencia,JUB - Jubilamento,Evasão,3.0,1.51,13.11
M,1995-09-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.3719,vila isabel,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2022-06-23,2.0,2021.2,2021.0,2018.2,2018.0,Zona Norte,22.0,25.0,Ampla Concorrencia,CON - Curso concluído,Concluído,8.5,3.0,9.45
M,1989-10-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),6.9426,centro,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,2.0,2018-09-17,1.0,2018.1,2018.0,2014.2,2014.0,Centro,24.0,28.0,Ampla Concorrencia,CON - Curso concluído,Concluído,7.0,3.5,23.57
M,1994-10-29,1,Brasileira,JACARAU,Solteiro(a),8.8015,gardênia azul,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,CON - Curso concluído,2008/1,1.0,2018-03-23,2.0,2017.2,2017.0,2013.1,2013.0,Zona Oeste,18.0,22.0,Ampla Concorrencia,CON - Curso concluído,Concluído,9.0,4.5,18.8
M,1999-10-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),0.1153,realengo,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2018.2,2018.0,Zona Oeste,18.0,,Ampla Concorrencia,Sem evasão,Cursando,0.0,,28.2
M,2004-10-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.6495,vila isabel,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2023.2,2023.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,7.5,,9.45
M,2000-11-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.5177,jardim guanabara,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,1.0,,,,,2019.1,2019.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,8.5,,16.0
F,2000-11-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),8.9728,cachambi,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2008/1,2.0,,,,,2019.2,2019.0,Zona Norte,18.0,,Ampla Concorrencia,Sem evasão,Cursando,9.0,,13.03
M,2003-11-29,1,Brasileira,RIO DE JANEIRO,Solteiro(a),7.4104,barra da tijuca,rio de janeiro,Rio de Janeiro,SISU Ampla Concorrencia,Sem evasão,2023/2,2.0,,,,,2022.2,2022.0,Zona Oeste,18.0,,Ampla Concorrencia,Sem evasão,Cursando,7.5,,20.93
